#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,274871.90625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,274880.8125,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,274889.2265625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,274896.046875,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,274903.078125,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,274912.40625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,274921.1640625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,274930.171875,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,274938.9765625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,274948.0390625,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,274956.9296875,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,274965.8828125,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,274974.4296875,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,274983.8671875,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,274991.0234375,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,274997.84375,time_active,cpu,cpu-total,rsavage.prod
,,96,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,275007.765625,time_active,cpu,cpu-total,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,9.1,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,11.288711288711289,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,12.612612612612613,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,8.4,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,7.292707292707293,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,7.707707707707708,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,7.407407407407407,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,11.4,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,5.694305694305695,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,6.4,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,6.7,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,6.393606393606394,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,8.70870870870871,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,9.2,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,10.71071071071071,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,5.994005994005994,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,6.5,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,8.90890890890891,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,7.7844311377245505,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,10.48951048951049,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,7.915831663326653,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,9,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,8.4,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,8.5,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,9,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,10.9,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,7.4,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,5.8,usage_user,cpu,cpu3,rsavage.prod
,,97,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,10.6,usage_user,cpu,cpu3,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,usage_irq,cpu,cpu-total,tahoecity.prod
,,98,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,usage_irq,cpu,cpu-total,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,usage_steal,cpu,cpu-total,tahoecity.prod
,,99,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,usage_steal,cpu,cpu-total,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,1073591.9140625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,1073592.203125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,1073592.4453125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,1073592.7421875,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,1073593,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,1073593.3046875,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,1073593.546875,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,1073593.8359375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,1073594.109375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,1073594.453125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,1073594.71875,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,1073595.0703125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,1073595.375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,1073595.671875,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,1073595.9375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,1073596.2578125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,1073596.6015625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,1073596.890625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,1073597.28125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,1073597.578125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,1073597.984375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,1073598.2890625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,1073598.7109375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,1073599.015625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,1073599.4375,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,1073599.7265625,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,1073600,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,1073600.328125,time_active,cpu,cpu1,tahoecity.prod
,,100,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,1073600.6328125,time_active,cpu,cpu1,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,0,time_guest,cpu,cpu2,bigsur.prod
,,101,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,0,time_guest,cpu,cpu2,bigsur.prod
